'FP1-*SD', 'FP2-*SD', 'F3-*SD', 'F4-*SD', 'C3-*SD', 'C4-*SD', 'P3-*SD', 'P4-*SD', 'O1-*SD', 'O2-*SD', 'F7-*SD', 'F8-*SD', 'T7-*SD', 'T8-*SD', 'P7-*SD', 'P8-*SD', 'FZ-*SD', 'CZ-*SD', 'PZ-*SD'
0.798549,0.660378,0.782298,1.13419,0.0914092,0.887951,-0.423469,-0.206795,-0.26279,0.382299,1.31631,0.231308,-1.48079,-0.75731,-0.572218,0.0920761,0.469025,0.555905,-1.22614
0.49999,0.653203,0.511104,0.923638,0.100743,1.0046,-0.677868,-0.161,-0.281389,0.430864,0.850119,0.4294,-0.609144,-0.738413,-0.357479,0.310559,0.29708,0.270534,-1.54788
0.587244,0.64362,0.870263,1.16094,0.413175,0.879569,-0.39857,-0.151634,-0.237286,0.51191,1.71463,0.580193,-1.69894,-0.924507,-0.27403,0.822395,0.244551,-0.0304306,-2.01414
0.844657,0.396902,0.704546,1.47127,0.118914,1.18575,-0.495702,-0.132373,-0.0851016,0.663273,1.677,0.484147,-1.64403,-1.09346,0.185137,1.07904,0.144113,0.0955601,-2.37634
0.971188,0.550086,0.356069,1.70242,-0.0699,1.17941,-0.500033,-0.165033,-0.0620521,0.611139,1.43113,0.0955874,-1.63018,-0.909566,0.452435,1.16937,0.124856,0.296357,-2.5135
0.761062,0.519346,-0.289586,1.70034,-0.232038,1.08506,-0.762943,-0.295256,0.00522045,0.529465,1.09413,-0.0304439,-0.900376,-0.407634,0.550978,0.926537,-0.0284528,0.4414,-2.64155
0.549594,0.663685,-0.777594,1.6262,-0.543096,1.04067,-0.834604,-0.379308,0.120927,0.609906,1.11802,-0.0541112,-0.762394,-0.354899,0.667238,1.0192,-0.124953,0.678542,-2.57763
0.494663,0.463245,-0.977164,1.63651,-0.462192,0.788869,-0.747384,-0.382989,0.182527,0.640928,1.12545,0.129685,-1.12727,-0.381842,0.878119,0.926453,-0.0994325,0.854711,-2.43265
0.51849,0.175129,-1.20878,1.83688,-0.477307,0.925708,-0.718389,-0.257042,0.268453,0.690169,1.00278,0.0671726,-1.0217,-0.901655,0.863859,0.87823,0.0311776,1.0685,-2.29528
0.855716,-0.0572859,-0.938824,1.95609,-0.529758,0.736646,-0.903505,-0.0408716,0.30168,0.807725,0.633449,-0.311327,-0.427736,-1.49094,0.83393,1.08593,-0.0385618,1.40087,-2.31441
0.731503,0.336708,-0.725726,1.70825,-0.498771,0.356086,-0.642504,-0.0559896,0.330816,0.700233,1.1704,-0.353738,-1.49845,-1.51964,0.850431,0.974995,-0.159125,1.72229,-2.06009
0.251604,0.264811,-0.833949,0.338167,-0.455322,0.347539,-0.330539,-0.276413,0.372803,0.829536,0.954112,-0.544453,-1.38217,-1.00812,0.704513,1.14851,0.0118279,1.96431,-1.97321
0.777813,-0.315882,-0.663846,1.01119,-0.408225,-0.0929333,-0.300738,-0.375297,0.477764,0.980437,0.935999,-0.898262,-1.77367,-0.907707,0.792941,1.3569,0.248303,1.96479,-1.77038
0.835427,-0.203567,-0.259717,0.447511,-0.394864,-0.319089,-0.110018,-0.376928,0.576999,1.14799,0.854723,-1.25357,-2.30336,-0.938029,0.921813,1.65674,0.51005,1.99439,-1.79028
0.719833,-0.268978,0.266397,0.0078871,-0.468707,-0.0866819,0.0296519,-0.224293,0.576126,1.29835,0.560876,-1.15154,-2.35333,-1.47186,0.962353,1.97205,0.488034,1.75306,-1.754
0.792207,-0.322864,0.38192,0.0250322,-0.477757,-1.14231,0.165374,-0.436519,0.63705,1.38259,0.843374,-1.30267,-2.28806,-0.183763,0.832105,1.90399,0.339253,1.4972,-1.54143
0.537884,-0.351549,0.515223,-0.421131,-0.511895,-1.66258,0.10422,-0.681206,0.698104,1.42089,0.747458,-0.91171,-2.29547,0.271518,0.813923,1.98077,0.198037,1.31684,-1.45457
0.398057,-0.0480239,0.548909,-0.711199,-0.65918,-1.83629,0.122878,-0.795076,0.594605,1.55379,0.507123,-1.04438,-1.63564,0.581574,0.443745,2.07554,-0.20477,1.30682,-1.3167
0.407572,-0.198141,0.415605,-0.625376,-0.257411,-2.13334,0.404426,-1.08056,0.635664,1.4577,0.167338,-0.785838,-1.86523,0.813372,0.549329,2.16483,-0.455199,1.24926,-1.14608
0.611477,-0.243937,0.563274,-0.787393,0.0315431,-1.82376,0.473242,-1.16791,0.843798,1.59789,0.303377,-0.418492,-2.90926,-0.393065,0.687212,2.77923,-0.517217,1.30063,-0.991383
0.0679058,-0.0191626,0.082364,-0.660219,-0.0832141,-1.85164,0.0923548,-1.27508,0.751076,1.62361,-0.132324,-0.400172,-1.50882,-0.709273,0.620631,2.88408,-0.807152,1.38338,-1.02268
-0.0524857,-0.0574143,-0.258043,-0.414006,-0.0572966,-2.44945,-0.0972397,-1.5259,0.858732,1.63575,0.167096,-0.529575,-1.37359,0.414545,0.90536,2.78514,-1.08276,1.16968,-1.25928
-0.158687,0.478542,0.197686,-0.677527,0.0961947,-2.48762,-0.0483977,-1.73883,0.95033,1.70355,0.980605,-0.470927,-2.62441,0.716387,1.17772,2.76713,-1.1721,0.94574,-1.45923
-0.961907,1.06538,-0.502449,-1.01929,0.139856,-2.37222,-0.302181,-1.76076,0.921717,1.77946,1.02802,-0.636086,-1.91596,0.377478,1.22837,3.30758,-1.23207,0.705538,-1.53809
-0.981586,0.96331,-0.0997602,-1.17581,-0.107118,-1.72833,-0.374308,-1.38223,0.986764,1.89131,1.0828,-0.626503,-1.52103,-0.978815,1.50151,3.60272,-1.21064,0.569487,-1.76647
-1.51125,0.816419,0.109554,-2.14862,-0.0476309,-2.04018,-0.558511,-1.76479,1.03575,1.83921,1.20901,-0.669937,-1.26272,0.801828,1.60175,3.06176,-1.03312,0.342741,-2.0369
-1.52707,0.531546,0.215466,-1.7578,-0.239454,-1.9934,-0.668783,-1.77039,1.12338,2.00385,1.41378,-0.706347,-0.876168,0.69389,1.83352,3.20352,-0.944832,0.041106,-2.42618
-1.23619,0.69627,0.814611,-1.48946,0.301142,-1.59819,-0.671394,-1.71613,1.2883,2.14688,1.67181,-0.729926,-2.15296,-0.16414,2.17239,3.40559,-0.881202,-0.146025,-2.69477
-0.7739,0.579605,0.77694,-1.32641,0.181931,-1.7797,-0.665811,-1.92714,1.43531,2.19289,1.1687,-1.19505,-1.98057,0.440946,2.52423,3.3651,-0.849324,-0.0494622,-2.93898
-0.451961,0.234859,0.189482,-0.387622,-0.191172,-1.69406,-0.847743,-2.04884,1.42724,2.2681,0.703256,-1.54114,-0.887154,0.287118,2.32169,3.28416,-0.572569,0.112915,-3.06177
-0.399308,-0.131735,0.369095,-0.661326,-0.0614188,-1.5991,-0.790007,-1.89089,1.49172,2.36293,0.80414,-1.28396,-1.49139,0.317593,2.52332,3.21671,-0.487232,0.218365,-3.22716
-0.580241,0.146509,0.145818,-0.57342,-0.224694,-1.67312,-1.12778,-1.8315,1.47784,2.40391,1.01427,-1.19416,-1.05525,0.40846,2.4225,3.15397,-0.540536,0.0883498,-3.30361
-1.18212,0.504081,0.0122132,-0.902268,-0.451958,-1.41825,-1.40903,-1.90477,1.43817,2.45129,1.16268,-1.16393,-0.276894,0.299119,2.33649,3.21502,-0.693504,0.103504,-3.29535
-0.869449,0.0798134,0.171367,-0.662041,-0.85484,-1.1126,-1.5998,-1.81105,1.39818,2.50485,1.24125,-1.18428,-0.687737,0.0813327,2.50033,3.48749,-0.660789,0.18967,-3.24393
-1.02042,0.228663,0.281599,-1.30318,-1.15059,-0.913301,-1.729,-1.5289,1.33879,2.42122,1.5078,-0.965681,-0.736341,-0.348713,2.53098,3.49679,-0.411042,0.265651,-3.05052
-0.526693,0.0474206,0.247344,-0.465637,-1.88863,-1.5214,-2.08499,-1.47803,1.38508,2.52018,1.43393,-0.709859,-0.398438,-0.221574,2.42593,3.48456,-0.180149,0.32132,-2.98265
-0.249926,0.257347,0.365177,-0.42985,-2.06621,-1.0227,-2.15572,-1.33342,1.37334,2.38596,1.35857,-0.970905,-0.578823,-0.475971,2.32061,3.39974,-0.0104055,0.362423,-2.8888
-0.174544,0.0132462,0.871435,-0.759609,-1.87467,-0.778924,-2.27068,-1.26019,1.45547,2.29826,0.947064,-1.25316,-0.959403,-0.392236,2.59521,3.45605,0.489987,0.407508,-2.90078
0.495192,-0.664112,0.615175,-0.0954716,-1.79751,-0.713727,-2.36741,-1.21219,1.35809,2.19004,0.5843,-1.52639,-0.782868,-0.0137428,2.54283,3.39356,1.0013,0.538005,-3.04284
-0.132665,-0.568555,0.286153,-0.960959,-1.57349,-0.64925,-2.45635,-1.30968,1.3725,1.97499,0.609077,-1.62182,-0.639091,0.718888,2.64729,3.23148,1.35151,0.691537,-3.1893
0.10641,-0.659071,0.671296,-0.507638,-1.33896,-0.699399,-2.52304,-1.13633,1.32378,1.94159,0.111747,-1.33396,-0.201429,-0.212007,2.62556,3.41591,1.26844,0.483677,-3.18593
0.36553,-0.555617,0.8343,-0.166883,-0.658232,-1.10018,-2.09327,-1.19469,0.912641,1.44418,0.520329,-1.36601,-0.737494,0.565855,2.37074,3.16797,1.06787,0.382503,-2.97226
0.314666,-0.769171,0.217676,0.244861,-0.537576,-0.756298,-2.02154,-1.10528,0.8981,1.33376,0.530022,-1.36882,-0.368405,-0.248567,2.41661,3.36629,0.932084,0.536118,-2.91183
0.24583,-0.824502,-0.138033,0.188936,-0.501329,-0.388131,-1.86644,-1.15756,0.725605,1.09631,0.637226,-0.912504,-0.279475,-0.278366,2.21074,3.5227,0.638645,0.602017,-2.93648
1.37225,-1.32685,-0.303583,2.06377,-0.728641,-0.647811,-1.58763,-0.953264,0.632806,0.897198,0.321248,-0.782767,-0.673492,-0.663519,2.16685,3.56066,0.574518,0.712895,-2.67594
0.973627,-1.18657,-0.248667,1.84632,-0.638853,-0.960131,-1.6328,-0.993153,0.667604,0.890228,0.332071,-0.574421,-0.475633,0.22507,2.06929,2.74898,0.429303,0.680072,-2.50305
0.779236,-0.616502,-0.1159,0.990982,-0.601517,-0.968899,-1.59668,-1.13933,0.724437,0.669152,0.015589,-0.522709,-0.616959,0.803687,2.00373,2.5927,0.456777,0.655276,-2.42989
1.00408,-0.38452,-0.0618219,1.06138,-0.993572,-0.994375,-1.45841,-1.21098,0.601543,0.687609,-0.069544,-0.567273,-0.354088,0.95858,1.82345,2.39375,0.405581,0.55209,-2.23963
1.13399,-0.25726,0.324426,0.750463,-1.3355,-0.786725,-1.11186,-1.13157,0.644522,0.901004,-0.155909,-0.455096,-1.11555,0.354288,1.99174,2.53845,0.836917,0.539807,-2.18716
0.858765,-0.360811,-0.271738,1.75734,-1.11515,-0.672513,-0.99792,-1.15983,0.585878,0.730876,0.187995,-0.273717,-0.790524,-0.587357,1.80578,2.39406,1.06127,0.19359,-1.87096
0.692023,-0.158365,0.453008,0.790837,-0.687845,-0.588894,-0.794082,-1.35473,0.492763,0.6958,-0.11629,-0.213623,-0.364267,-0.316734,1.37707,1.98109,1.05565,-0.0766683,-1.65777
0.733007,-0.180677,0.153921,1.80448,-0.14038,-0.408821,-0.725096,-1.45681,0.218645,0.427913,-0.37072,-0.0513756,-0.144045,-0.826897,1.46573,1.88764,0.926378,-0.302869,-1.40041
0.270022,0.137103,-0.221679,0.90799,0.436865,-0.652873,-0.521365,-1.43422,0.236196,0.210962,0.692453,-0.251091,-1.581,0.071242,1.32988,1.73758,1.31867,-0.132149,-1.12998
0.999974,-0.311211,0.243962,1.83682,0.305643,-1.40799,-0.655665,-1.47407,-0.000757391,0.0151701,0.243607,-0.780049,-0.644844,1.38078,1.05622,0.910256,1.2111,-0.115172,-0.908293
1.28654,-0.225413,0.523226,1.94073,0.343311,-1.27812,-0.69107,-0.933078,-0.271876,-0.0192775,-0.092887,-0.790073,-0.456731,0.60091,0.95904,1.2475,1.21864,-0.0253373,-0.855381
1.0497,-0.0113935,0.869459,1.31134,0.419832,-0.781718,-0.471547,-0.590145,-0.57331,-0.348888,-0.235186,-1.03056,-0.603925,0.527554,0.874886,1.16271,1.29784,-0.0462554,-0.673625
0.253311,-0.0846383,-0.241636,0.647494,-0.0892315,-0.695444,-0.516165,-0.306208,-0.709797,-0.466835,-0.274723,-0.886631,0.458487,0.898256,0.787307,0.904055,1.62148,0.0619612,-0.425427
0.409035,0.170378,0.381786,0.527934,-0.480529,-0.154258,-0.361657,0.260299,-0.800533,-0.403985,0.134767,-0.363551,-0.319211,-1.13817,0.631419,1.24669,1.36019,0.263953,0.0350233
-0.326487,0.280462,-0.339043,-0.547328,-0.748541,-0.386886,-0.379721,0.265588,-0.955706,-0.473947,0.48374,-0.556966,0.175489,0.349319,0.491488,0.812247,1.38069,0.522893,0.22253
-0.288796,0.314813,-0.320258,-0.515478,-0.390647,0.505179,-0.191039,0.790488,-0.772368,-0.375619,0.517967,0.0482176,-0.932384,-1.94311,0.740685,0.597293,1.40097,0.754941,0.444573
-0.869977,0.323192,-0.238019,-1.65171,-0.74584,0.192638,-0.474816,0.714567,-0.804188,-0.360185,0.418638,-0.106793,0.0553281,-0.359243,0.429132,-0.194591,1.51933,0.793989,0.645727
-0.302214,0.227956,-0.0638644,-0.717218,-0.981869,0.562382,-0.465858,0.664254,-0.62698,-0.077587,0.528447,-0.69551,-0.266426,-0.207866,0.512934,-0.0252052,0.772418,0.474517,0.501291
0.00537214,0.00125539,0.329147,-0.944529,-0.818262,0.317223,-0.530492,0.612796,-0.313176,0.194864,0.448301,-0.689121,-0.865743,0.272228,0.596528,-0.147544,0.554424,0.403987,0.509372
-0.646271,0.339389,-0.282554,-1.06494,-0.781968,-0.0773325,-0.734139,0.602063,-0.296857,0.660203,0.276157,-0.582098,-0.108649,-0.563457,0.506244,0.0128524,0.808481,0.508032,0.502197
-0.00381681,-0.369913,-0.397909,-0.55364,-0.661857,-0.163164,-0.47957,0.457472,0.0593919,1.06632,0.500015,-1.09743,-0.762135,-0.374641,0.495361,0.17093,0.610117,0.388099,0.540959
-0.341084,-0.562294,-0.276929,-0.92361,-0.224102,-0.179429,-0.444865,0.42803,0.172993,1.23771,0.964087,-1.22872,-0.989378,-0.525292,0.446578,0.00351025,0.426574,0.265902,0.605791
-0.539012,-0.388131,-0.761287,-1.30367,-0.282499,-0.315631,-0.302754,0.433429,0.352851,1.31671,0.912535,-1.32415,-1.05019,-0.29733,0.447458,0.0625541,0.620536,0.295036,0.571606
-0.302539,-0.413686,-0.146036,-1.1788,0.0645204,0.197174,-0.0960722,0.579342,0.601564,1.4659,0.878752,-1.34323,-1.69811,-1.30831,0.419577,0.475878,0.385983,0.320796,0.354089
-0.460947,-0.361325,0.13671,-1.48332,0.00247475,0.192279,0.103966,0.670138,0.604182,1.43736,0.737382,-1.51758,-1.50252,-1.26536,0.0678843,0.685405,0.133135,0.399857,0.325001
-0.389834,-0.849447,0.0156956,-1.45085,-0.192475,0.171588,-0.0509873,0.584786,0.875083,1.38969,0.419486,-1.75007,-0.918787,-0.763293,0.313032,0.544298,0.00153294,0.388476,0.131342
0.164268,-0.609503,0.203412,-1.10554,0.0180868,0.378575,0.104454,0.414124,1.02751,1.31229,-0.0836386,-1.64702,-1.63019,-0.690833,0.515751,0.483876,-0.049632,0.25144,-0.0597024
0.584601,-0.81898,0.567828,-0.8969,0.0071181,0.863443,0.354926,0.409364,1.19223,1.43226,-0.0671815,-1.66597,-2.07712,-1.11493,0.642014,0.612566,-0.0173206,0.0397016,-0.165862
0.460469,-0.861983,0.532936,-0.635462,-0.341513,0.843915,0.220647,0.220278,1.30835,1.34318,-0.0963803,-1.53389,-1.39154,-0.77095,0.737884,0.364881,-0.0842691,-0.213642,-0.381937
0.708612,-0.621301,0.506383,-0.228566,0.106168,0.557098,0.290419,0.120027,1.46942,1.31505,-0.971013,-1.14415,-1.52291,-0.813189,0.999741,0.453212,-0.080548,-0.534246,-0.642257
0.958218,-0.742252,0.863465,-0.106891,0.410403,0.709151,0.551652,0.108215,1.51432,1.44075,-0.383704,-1.20419,-2.46542,-1.25774,1.04702,0.563923,-0.0372594,-0.736112,-0.568622
0.972489,-1.14084,0.542982,0.352123,0.482186,0.61834,0.537409,0.0647122,1.5778,1.43163,-0.76232,-1.1738,-1.78252,-1.50956,1.06115,0.792907,-0.0218479,-0.758057,-0.646012
0.911948,-0.863926,0.511774,0.326064,0.625869,0.421007,0.668971,-0.0401003,1.79384,1.56357,-0.775365,-1.19545,-2.17522,-1.16624,1.22114,0.930099,-0.0485467,-1.09906,-0.866027
0.321456,-0.466866,0.438609,0.471456,0.351082,0.612503,0.446921,0.000427498,1.65641,1.58961,-0.417305,-0.541205,-1.54678,-2.40175,1.13978,1.07176,-0.162474,-1.23469,-1.04597
0.395984,-0.157594,0.756414,0.366015,0.517082,0.0759643,0.385195,-0.213693,1.59663,1.41092,-0.44291,-0.686086,-1.35974,-1.34274,1.0402,0.937862,-0.729443,-1.17799,-1.05001
0.643028,-0.212443,0.62214,0.540785,0.654653,-0.526684,0.239539,-0.630298,1.62811,1.06547,-0.456156,-1.07173,-1.6005,0.079203,1.14095,0.498141,-0.706187,-0.976649,-0.727241
0.800786,-0.246811,0.899696,0.484567,0.750908,-0.560624,0.350829,-0.777886,1.58217,1.02111,-0.270503,-1.10064,-1.86017,0.490453,1.14374,0.0938403,-0.682527,-0.845188,-0.63327
0.142515,-0.153854,0.235256,0.446438,0.730416,0.046948,0.302072,-0.749105,1.29303,0.883175,-0.0750971,-0.887231,-0.716602,-0.351316,0.510085,0.384792,-0.673689,-1.00583,-0.624351
0.0924639,0.0231502,0.671564,-0.243661,0.972225,0.072479,0.3486,-0.819957,1.47853,0.559361,0.240255,-0.870041,-1.51759,0.762682,0.709843,-0.0910204,-0.755274,-1.19023,-0.609966
-0.0287815,-0.00100792,-0.0123982,0.55279,1.04737,0.244087,0.1956,-0.412013,1.49183,0.381884,-0.0296632,-0.981724,-1.04731,0.339955,1.03745,-0.0824344,-1.05212,-1.39518,-0.579285
0.0427378,0.0205016,0.0665256,0.410944,0.868247,0.632917,0.539405,0.044261,1.33094,0.261412,0.119299,-0.754017,-1.3523,-0.70809,1.14457,0.478046,-0.930134,-1.5027,-0.603528
-0.232565,0.0137117,-0.217426,0.238419,0.833825,0.709593,0.204048,-0.0247178,1.42477,0.197401,-0.299036,-0.709312,-0.418076,0.00865275,1.28769,-0.0644221,-0.913761,-1.78325,-0.63089
-0.204673,0.23664,-0.00215184,0.585811,0.658965,0.304969,0.233489,0.113658,1.44141,0.219271,0.182927,-0.729343,-0.817544,-0.501831,1.50062,0.386691,-1.0071,-1.82913,-0.684707
-0.606913,0.34674,-0.0320873,0.15637,0.405215,0.204339,-0.00804622,0.272618,1.58829,0.366071,0.136645,-0.785414,-0.5141,-0.648746,1.60503,0.660436,-0.696078,-1.86248,-0.821062
-0.384304,0.167104,0.38721,0.0206727,0.35807,0.0377093,-0.179089,0.418046,1.4984,0.245765,-0.216104,-0.778284,-0.477421,-0.432261,1.61451,0.44639,-0.373118,-1.6699,-0.916341
-0.169584,0.767894,0.88292,-0.266044,0.0481028,-0.308716,-0.351957,0.412846,1.4783,0.147033,-0.00599717,-0.809858,-1.08139,-0.0271802,1.66471,0.25921,-0.285859,-1.35406,-0.89089
-0.465623,0.927883,0.632018,-0.218741,-0.134149,-0.296545,-0.545287,0.550803,1.40061,0.173835,-0.359473,-0.960157,-0.0267397,-0.336036,1.22139,0.712726,-0.0861296,-1.37237,-0.918889
-1.73541,1.31536,0.730363,-2.61473,-0.223557,0.210147,-0.698967,0.807876,1.35146,-0.137331,-0.00959149,-0.457584,0.0780222,-0.226492,1.30828,0.619254,0.401984,-1.17105,-1.02664
-1.75887,1.51249,0.459772,-2.00727,-0.0707292,-0.255524,-0.816731,0.873945,1.11643,-0.0943129,0.373749,-0.559207,0.0737256,0.0953955,1.0305,0.346281,0.448094,-1.14035,-0.883111
-1.50401,1.62088,0.901605,-1.83367,0.0974266,-0.243934,-0.971026,1.37511,1.11428,0.083354,0.583654,-0.442636,-0.50594,-1.08172,0.987433,0.596469,0.133911,-1.11536,-0.720384
-1.42184,1.45082,0.515959,-1.64937,0.0570105,-0.144881,-1.17682,1.42765,0.717576,-0.0967904,0.591771,-0.390783,-0.0788756,-0.275915,0.659267,0.610365,-0.118131,-1.08405,-0.607032
-1.21534,1.18552,0.504842,-1.24481,-0.162625,-0.468458,-1.63516,1.18228,0.62949,-0.124469,0.637488,-0.416321,0.485752,0.64511,0.439599,0.642609,-0.305426,-1.0887,-0.535309
-1.10474,1.44394,0.565182,-0.673916,0.111286,-0.492855,-1.71412,1.35807,0.380668,-0.345913,0.686375,-0.40732,0.557568,0.0424405,0.422586,0.525445,-0.484379,-1.12987,-0.407957
-0.305101,1.6885,1.47182,-0.436682,-0.0945145,-0.240726,-1.18384,1.57372,0.435439,-0.298035,0.391458,-0.478887,-0.785406,-0.404474,0.661108,0.496848,-0.503511,-1.10052,-0.226419
-0.64562,1.50893,1.22406,-0.491957,-0.157721,-0.237987,-1.30683,1.38569,-0.0221707,-0.359995,0.803493,-0.512208,0.612011,-0.0947049,-0.143093,0.318809,-0.476751,-0.978116,0.13161
-0.406626,1.27465,1.21737,-0.279123,-0.376196,-0.189193,-1.12125,1.4637,-0.192714,-0.407387,0.299803,-0.270346,0.772354,-0.688433,-0.448083,0.179634,-0.378452,-0.591593,0.320491
-0.331651,1.45636,1.19406,-0.248574,-0.445396,-0.320251,-0.997113,1.4624,-0.198037,-0.44276,0.215478,-0.302591,0.779016,-0.881761,-0.492145,0.256808,-0.514303,-0.314921,0.48067
-0.873921,1.49813,1.00655,-0.703554,-0.229693,-0.151132,-0.718792,1.48173,-0.548733,-0.343269,0.559301,0.187715,0.917242,-2.21331,-0.684797,0.840693,-0.818377,-0.103057,0.582889
-0.631918,1.52506,1.08219,-0.833753,-0.203515,-0.183882,-0.329499,1.3527,-0.606177,-0.362888,0.383482,0.231802,0.0379254,-2.16644,-0.751345,0.947742,-0.562553,0.400717,0.639574
-0.518764,1.3265,0.893133,-0.77939,-0.0382257,-0.388518,-0.547665,1.21679,-0.618166,-0.611927,0.29524,-0.0282025,0.479811,-1.24557,-0.72617,0.375046,-0.569685,0.660139,0.593619
-0.0250408,1.25319,1.10891,-0.645482,-0.0620347,-0.525301,-0.307742,0.924897,-0.722014,-0.653653,0.700752,-0.533704,-0.113075,0.193006,-0.811124,0.000519415,-0.68969,0.696463,0.711532
-0.587884,1.1362,0.710406,-1.15242,-0.139005,-0.60881,0.0238996,0.981336,-0.921312,-0.689132,0.660104,-0.457337,0.363717,0.754924,-1.16571,-0.15986,-0.479821,0.567244,0.755726
-0.57341,0.722611,0.35915,-0.951752,0.107211,-0.463977,0.34669,0.929195,-0.769161,-0.725879,0.949568,-0.644769,-0.0323484,0.429115,-0.984938,0.234914,-0.488069,0.524444,0.721658
-0.828952,1.18593,0.269076,-1.11566,0.135189,-0.185597,0.564494,1.05928,-0.894793,-0.779424,0.694068,-0.509402,0.321212,-0.26317,-1.3628,0.453447,-0.390421,0.371205,0.75083
-0.901081,1.08026,0.647756,-1.81545,0.279631,0.0673894,0.89119,1.01977,-0.965851,-0.688302,0.856479,-0.66323,-0.0622659,0.0482042,-1.35094,0.607341,-0.240121,0.292144,0.636908
-0.497906,0.540808,0.78424,-1.94682,0.73558,0.0215276,1.25202,1.15143,-1.00825,-0.732755,-0.528648,-0.675779,-0.132396,0.35515,-1.10677,0.660184,0.063272,0.199585,0.375164
-0.921004,0.554757,0.246909,-1.52678,0.70355,0.0905416,1.15686,1.33143,-0.998795,-0.697074,-0.146438,-0.322693,0.948198,-0.125653,-1.17713,0.78459,-0.313209,-0.022864,0.0224994
-1.18382,0.933822,0.0127154,-1.686,0.907976,0.287792,1.40487,1.30937,-0.788218,-0.429365,0.872957,-0.0571468,-0.7023,-0.936863,-0.666919,1.0189,-0.485061,-0.0140398,-0.182142
-0.567514,0.49156,-0.0269306,-0.891597,0.704095,0.0750238,1.10821,1.14213,-0.786189,-0.438267,0.125478,-0.246467,0.385503,0.106636,-0.828009,0.895318,-0.827277,-0.0446414,-0.336972
-0.932836,0.640329,-0.150121,-1.15099,0.381737,0.196206,1.17692,1.14821,-0.609559,-0.494834,0.157323,-0.0228725,0.377082,-0.410609,-0.481694,0.891588,-0.854441,-0.0164922,-0.527798
-0.879654,0.628371,-0.281483,-1.42131,0.205645,-0.0677895,1.30772,0.70379,-0.406956,-0.378488,0.0489677,-0.0763842,-0.250956,0.197114,-0.170926,1.02223,-0.869976,0.154018,-0.381334
-0.523074,0.439007,-0.377249,-0.719495,0.426844,-0.646373,1.60805,0.649313,-0.247027,-0.17997,0.179696,-0.012989,-0.731943,-0.0968008,-0.0166058,1.17463,-0.650184,0.0338957,-0.47839
-0.510266,0.516906,-0.367639,-0.225573,0.381619,-1.23101,1.55708,0.628641,-0.131714,-0.360671,-0.101832,-0.152787,-0.299126,0.186414,0.112458,1.04185,-0.532753,-0.165266,-0.460886
-0.502338,0.433003,-0.285568,-0.550745,0.571073,-1.8439,1.40706,0.415997,-0.00539349,-0.397561,0.0363876,-0.386512,-0.414947,0.682548,0.0422604,0.771753,-0.346141,0.180343,-0.252054
-0.470664,0.438525,-0.198708,-0.781992,0.273969,-1.73898,1.13687,0.206548,0.161168,-0.369858,-0.913585,-0.0821377,-0.0125812,0.263523,0.353141,0.737291,-0.0281737,0.222745,-0.0104618
-1.10303,0.700444,0.275136,-1.75165,0.0991087,-1.30241,1.00836,0.271142,0.104477,-0.332518,-0.442183,-0.072272,-0.192303,-0.175447,0.214026,1.25852,0.0998626,-0.0571546,0.102203
-1.17756,0.53283,-0.0265958,-1.21866,0.402253,-1.2706,0.657169,-0.00140165,0.000191646,-0.453286,0.108658,0.128997,-0.266181,0.170374,0.301701,1.05825,-0.0215068,-0.323263,0.114978
-1.16963,0.363001,-0.166027,-0.970198,0.125453,-1.25287,0.336522,-0.161375,-0.0972646,-0.431273,0.32357,0.624615,0.550705,-0.125484,0.227886,1.04788,0.0495039,-0.423012,0.14286
-0.649727,0.382745,0.225277,-0.505002,-0.61258,-1.31007,0.386681,-0.0736861,-0.223356,-0.297513,0.5633,0.468404,0.468291,0.41703,-0.15849,0.972358,-0.0389029,-0.541184,0.317188
-0.328276,0.0729271,0.332965,-0.613794,-0.332344,-1.12966,0.452482,-0.0843304,-0.347167,-0.338623,0.904579,0.734198,-0.484212,0.727018,-0.0114842,1.10221,0.165292,-0.755039,0.232103
-0.54812,0.487564,0.823484,-0.957217,-0.778746,-1.28233,-0.00991415,-0.295762,-0.707506,-0.253594,0.926528,0.724597,0.694569,1.67106,-0.730539,1.06299,0.167276,-1.04108,0.250662
-0.629479,0.878475,1.11601,-0.383685,-1.47193,-1.61096,-0.324681,-0.244414,-0.778695,-0.242499,1.51008,0.849605,0.950591,1.80655,-1.12711,0.980372,0.328678,-1.17357,0.400731
-0.876645,0.711712,1.34304,-0.530574,-1.42107,-2.15677,-0.570334,-0.351915,-1.11627,-0.0306928,1.45316,1.0481,2.14057,1.89894,-1.53445,1.19385,0.267343,-1.63014,0.447138
-1.35744,0.475942,1.07275,-1.19328,-1.69453,-2.31178,-0.625205,-0.316632,-1.25851,0.0467372,1.90172,0.719126,2.1917,2.91722,-1.73376,1.0824,0.474235,-1.47684,0.614358
-1.47344,0.622239,1.10934,-0.959462,-2.07917,-2.10626,-0.730573,-0.0564965,-1.43189,0.3543,2.37625,1.26926,2.56044,1.23422,-2.17574,1.23251,0.412651,-1.39713,0.926182
-1.5143,0.896582,1.52188,-1.5015,-2.30582,-2.01454,-0.579122,-0.212481,-1.45259,0.434136,2.5679,1.17369,1.83986,1.73678,-2.30066,1.28952,0.52171,-1.59095,1.13129
